
[MeshData]

メッシュ番号 : 9

======================================================================
======================================================================

インデックス数 : 720

インデックス番号0 : { 8, 1, 7 }
インデックス番号3 : { 1, 8, 2 }
インデックス番号6 : { 9, 2, 8 }
インデックス番号9 : { 2, 9, 3 }
インデックス番号12 : { 4, 9, 10 }
インデックス番号15 : { 9, 4, 3 }
インデックス番号18 : { 4, 10, 5 }
インデックス番号21 : { 10, 11, 5 }
インデックス番号24 : { 13, 7, 12 }
インデックス番号27 : { 7, 13, 8 }
インデックス番号30 : { 14, 8, 13 }
インデックス番号33 : { 8, 14, 9 }
インデックス番号36 : { 10, 14, 15 }
インデックス番号39 : { 14, 10, 9 }
インデックス番号42 : { 16, 10, 15 }
インデックス番号45 : { 10, 16, 11 }
インデックス番号48 : { 17, 18, 13 }
インデックス番号51 : { 17, 13, 12 }
インデックス番号54 : { 19, 14, 18 }
インデックス番号57 : { 18, 14, 13 }
インデックス番号60 : { 20, 14, 19 }
インデックス番号63 : { 14, 20, 15 }
インデックス番号66 : { 15, 21, 16 }
インデックス番号69 : { 21, 15, 20 }
インデックス番号72 : { 17, 23, 18 }
インデックス番号75 : { 23, 17, 22 }
インデックス番号78 : { 24, 18, 23 }
インデックス番号81 : { 18, 24, 19 }
インデックス番号84 : { 25, 20, 24 }
インデックス番号87 : { 19, 24, 20 }
インデックス番号90 : { 20, 26, 21 }
インデックス番号93 : { 26, 20, 25 }
インデックス番号96 : { 28, 22, 27 }
インデックス番号99 : { 22, 28, 23 }
インデックス番号102 : { 29, 23, 28 }
インデックス番号105 : { 23, 29, 24 }
インデックス番号108 : { 30, 25, 29 }
インデックス番号111 : { 24, 29, 25 }
インデックス番号114 : { 25, 31, 26 }
インデックス番号117 : { 31, 25, 30 }
インデックス番号120 : { 33, 27, 32 }
インデックス番号123 : { 27, 33, 28 }
インデックス番号126 : { 28, 33, 29 }
インデックス番号129 : { 33, 34, 29 }
インデックス番号132 : { 35, 29, 34 }
インデックス番号135 : { 29, 35, 30 }
インデックス番号138 : { 31, 35, 36 }
インデックス番号141 : { 30, 35, 31 }
インデックス番号144 : { 38, 32, 37 }
インデックス番号147 : { 32, 38, 33 }
インデックス番号150 : { 33, 39, 34 }
インデックス番号153 : { 39, 33, 38 }
インデックス番号156 : { 35, 34, 39 }
インデックス番号159 : { 35, 39, 40 }
インデックス番号162 : { 36, 40, 41 }
インデックス番号165 : { 40, 36, 35 }
インデックス番号168 : { 38, 37, 42 }
インデックス番号171 : { 38, 42, 43 }
インデックス番号174 : { 38, 44, 39 }
インデックス番号177 : { 44, 38, 43 }
インデックス番号180 : { 44, 40, 39 }
インデックス番号183 : { 40, 44, 45 }
インデックス番号186 : { 41, 40, 45 }
インデックス番号189 : { 41, 45, 46 }
インデックス番号192 : { 43, 47, 48 }
インデックス番号195 : { 47, 43, 42 }
インデックス番号198 : { 44, 48, 49 }
インデックス番号201 : { 48, 44, 43 }
インデックス番号204 : { 44, 50, 45 }
インデックス番号207 : { 50, 44, 49 }
インデックス番号210 : { 45, 50, 46 }
インデックス番号213 : { 50, 51, 46 }
インデックス番号216 : { 53, 48, 52 }
インデックス番号219 : { 52, 48, 47 }
インデックス番号222 : { 54, 48, 53 }
インデックス番号225 : { 48, 54, 49 }
インデックス番号228 : { 50, 54, 55 }
インデックス番号231 : { 54, 50, 49 }
インデックス番号234 : { 51, 55, 56 }
インデックス番号237 : { 50, 55, 51 }
インデックス番号240 : { 57, 58, 53 }
インデックス番号243 : { 57, 53, 52 }
インデックス番号246 : { 59, 53, 58 }
インデックス番号249 : { 53, 59, 54 }
インデックス番号252 : { 55, 59, 60 }
インデックス番号255 : { 59, 55, 54 }
インデックス番号258 : { 56, 60, 61 }
インデックス番号261 : { 60, 56, 55 }
インデックス番号264 : { 57, 2, 58 }
インデックス番号267 : { 2, 57, 1 }
インデックス番号270 : { 59, 2, 3 }
インデックス番号273 : { 2, 59, 58 }
インデックス番号276 : { 4, 59, 3 }
インデックス番号279 : { 59, 4, 60 }
インデックス番号282 : { 61, 60, 4 }
インデックス番号285 : { 61, 4, 5 }
インデックス番号288 : { 7, 1, 0 }
インデックス番号291 : { 12, 7, 0 }
インデックス番号294 : { 17, 12, 0 }
インデックス番号297 : { 22, 17, 0 }
インデックス番号300 : { 27, 22, 0 }
インデックス番号303 : { 32, 27, 0 }
インデックス番号306 : { 37, 32, 0 }
インデックス番号309 : { 42, 37, 0 }
インデックス番号312 : { 47, 42, 0 }
インデックス番号315 : { 52, 47, 0 }
インデックス番号318 : { 57, 52, 0 }
インデックス番号321 : { 1, 57, 0 }
インデックス番号324 : { 5, 11, 6 }
インデックス番号327 : { 11, 16, 6 }
インデックス番号330 : { 16, 21, 6 }
インデックス番号333 : { 21, 26, 6 }
インデックス番号336 : { 26, 31, 6 }
インデックス番号339 : { 31, 36, 6 }
インデックス番号342 : { 36, 41, 6 }
インデックス番号345 : { 41, 46, 6 }
インデックス番号348 : { 46, 51, 6 }
インデックス番号351 : { 51, 56, 6 }
インデックス番号354 : { 56, 61, 6 }
インデックス番号357 : { 61, 5, 6 }
インデックス番号360 : { 70, 63, 64 }
インデックス番号363 : { 63, 70, 69 }
インデックス番号366 : { 71, 64, 65 }
インデックス番号369 : { 71, 70, 64 }
インデックス番号372 : { 71, 66, 72 }
インデックス番号375 : { 66, 71, 65 }
インデックス番号378 : { 72, 67, 73 }
インデックス番号381 : { 67, 72, 66 }
インデックス番号384 : { 75, 74, 69 }
インデックス番号387 : { 75, 69, 70 }
インデックス番号390 : { 70, 76, 75 }
インデックス番号393 : { 76, 70, 71 }
インデックス番号396 : { 76, 72, 77 }
インデックス番号399 : { 72, 76, 71 }
インデックス番号402 : { 78, 77, 72 }
インデックス番号405 : { 78, 72, 73 }
インデックス番号408 : { 75, 79, 74 }
インデックス番号411 : { 79, 75, 80 }
インデックス番号414 : { 80, 76, 81 }
インデックス番号417 : { 76, 80, 75 }
インデックス番号420 : { 76, 82, 81 }
インデックス番号423 : { 82, 76, 77 }
インデックス番号426 : { 77, 83, 82 }
インデックス番号429 : { 83, 77, 78 }
インデックス番号432 : { 80, 85, 79 }
インデックス番号435 : { 79, 85, 84 }
インデックス番号438 : { 85, 80, 86 }
インデックス番号441 : { 80, 81, 86 }
インデックス番号444 : { 86, 82, 87 }
インデックス番号447 : { 82, 86, 81 }
インデックス番号450 : { 88, 82, 83 }
インデックス番号453 : { 82, 88, 87 }
インデックス番号456 : { 90, 84, 85 }
インデックス番号459 : { 84, 90, 89 }
インデックス番号462 : { 90, 85, 91 }
インデックス番号465 : { 85, 86, 91 }
インデックス番号468 : { 91, 87, 92 }
インデックス番号471 : { 87, 91, 86 }
インデックス番号474 : { 92, 87, 93 }
インデックス番号477 : { 87, 88, 93 }
インデックス番号480 : { 95, 89, 90 }
インデックス番号483 : { 95, 94, 89 }
インデックス番号486 : { 95, 91, 96 }
インデックス番号489 : { 91, 95, 90 }
インデックス番号492 : { 96, 91, 97 }
インデックス番号495 : { 91, 92, 97 }
インデックス番号498 : { 97, 93, 98 }
インデックス番号501 : { 93, 97, 92 }
インデックス番号504 : { 99, 94, 100 }
インデックス番号507 : { 94, 95, 100 }
インデックス番号510 : { 96, 101, 95 }
インデックス番号513 : { 95, 101, 100 }
インデックス番号516 : { 97, 101, 96 }
インデックス番号519 : { 101, 97, 102 }
インデックス番号522 : { 102, 98, 103 }
インデックス番号525 : { 98, 102, 97 }
インデックス番号528 : { 100, 104, 99 }
インデックス番号531 : { 104, 100, 105 }
インデックス番号534 : { 101, 106, 100 }
インデックス番号537 : { 100, 106, 105 }
インデックス番号540 : { 102, 106, 101 }
インデックス番号543 : { 106, 102, 107 }
インデックス番号546 : { 103, 107, 102 }
インデックス番号549 : { 107, 103, 108 }
インデックス番号552 : { 105, 109, 104 }
インデックス番号555 : { 109, 105, 110 }
インデックス番号558 : { 106, 110, 105 }
インデックス番号561 : { 110, 106, 111 }
インデックス番号564 : { 112, 106, 107 }
インデックス番号567 : { 106, 112, 111 }
インデックス番号570 : { 112, 108, 113 }
インデックス番号573 : { 108, 112, 107 }
インデックス番号576 : { 114, 110, 115 }
インデックス番号579 : { 110, 114, 109 }
インデックス番号582 : { 116, 110, 111 }
インデックス番号585 : { 110, 116, 115 }
インデックス番号588 : { 116, 112, 117 }
インデックス番号591 : { 112, 116, 111 }
インデックス番号594 : { 117, 113, 118 }
インデックス番号597 : { 113, 117, 112 }
インデックス番号600 : { 119, 115, 120 }
インデックス番号603 : { 115, 119, 114 }
インデックス番号606 : { 121, 115, 116 }
インデックス番号609 : { 115, 121, 120 }
インデックス番号612 : { 121, 117, 122 }
インデックス番号615 : { 117, 121, 116 }
インデックス番号618 : { 122, 118, 123 }
インデックス番号621 : { 118, 122, 117 }
インデックス番号624 : { 120, 64, 119 }
インデックス番号627 : { 119, 64, 63 }
インデックス番号630 : { 64, 121, 65 }
インデックス番号633 : { 121, 64, 120 }
インデックス番号636 : { 66, 121, 122 }
インデックス番号639 : { 121, 66, 65 }
インデックス番号642 : { 123, 66, 122 }
インデックス番号645 : { 66, 123, 67 }
インデックス番号648 : { 62, 63, 69 }
インデックス番号651 : { 62, 69, 74 }
インデックス番号654 : { 62, 74, 79 }
インデックス番号657 : { 62, 79, 84 }
インデックス番号660 : { 62, 84, 89 }
インデックス番号663 : { 62, 89, 94 }
インデックス番号666 : { 62, 94, 99 }
